index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username
257,uncass18ggl5g0000kaq5jhgg2fhvf8k,госбюджетное место,Новых материалов и технологий,Строительного материаловедения,3,2015,4.0,68.46,69.39,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,48.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,s4erba
258,uncass18ggl5g0000kaq5f9oa5ff3qbs,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,2,2016,4.0,92.23,92.23,22.00.00,22.03.02,Металлургия,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291530,AleksB
259,uncass18ggl5g0000kain7dt2j01t94k,сверхплановое место,Новых материалов и технологий,Машиностроения,3,2015,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,50631,omarov_ehtiram
260,uncass18ggl5g0000kaq5bmfiidlle3o,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,4.0,66.25,82.3,22.00.00,22.03.01,Материаловедение и технологии материалов,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,174757,Tumkovamarina
261,uncass18ggl5g0000kaqtps4hk8549io,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),1,2017,4.0,0.0,0.0,04.00.00,04.03.02,"Химия, физика и механика материалов",62,Бакалавр,Очная,0,0.0,0.0,64.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207462,AnastasiiaMishina
262,uncass18hc2jg0000leipqfpvklujmo4,госбюджетное место,Высшая школа экономики и менеджмента,Бизнес-информатики и математического моделирования,4,2014,4.0,0.0,0.0,11.00.00,11.06.01,"Электроника, радиотехника и системы связи",70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261358,onoda
263,uncass18ggl5g0000kaio6g0ms7deiag,госбюджетное место,Уральский энергетический,0,2,2016,4.0,43.59,48.16,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,239188,IusufNadirov
264,uncass18ggl5g0000kaqu5ri46aav3ek,госбюджетное место,Уральский гуманитарный институт,Политологии и социологии,1,2017,4.0,0.0,0.0,41.00.00,41.03.04,Политология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,174865,maria_novoselova
265,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,2,2016,4.0,45.19,45.59,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,108791,soue
266,uncass18ggl5g0000kafr1ki93u8ekc8,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,1,2017,2.0,0.0,0.0,12.00.00,12.04.02,Оптотехника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183789,id18859421
267,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,4.0,50.78,51.99,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,182455,id299421877
268,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,280027,balayansevak
269,uncass18ggl5g0000kaiplgivhkj7qcs,госбюджетное место,Физико-технологический,0,4,2014,4.0,77.55,77.61,27.00.00,27.03.02,Управление качеством,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,300469,harchok2012
270,uncass18hc2jg0000lava73s03bprrfs,сверхплановое место,Высшая школа экономики и менеджмента,Центр заочного и дистанционного обучения,4,2014,3.2,0.0,0.0,38.00.00,38.03.01,Экономика,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23691,neamarysm
271,uncass18ggl5g0000j12bmb220q9dd9g,госбюджетное место,Новых материалов и технологий,Машиностроения,5,2013,5.0,0.0,0.0,15.00.00,15.03.04,Автоматизация технологических процессов и производств,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,13102,sergeusdarkfenix
272,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,4,2014,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317378,RomKseni
273,uncass18ggl5g0000kaqt5oa0qj38bho,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),3,2015,4.0,47.48,50.55,03.00.00,03.03.02,Физика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,114812,alivzh_yandex_ru
274,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,4,2014,4.0,86.55,88.3,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,206961,AnastasiiaChugunova
275,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86954,missshura2009
276,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,74.9,74.9,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83696,holy___panda
277,uncass18ggl5g0000kaqv5egj4c88egg,сверхплановое место,Уральский гуманитарный институт,Международных отношений,3,2015,4.0,78.41,78.41,41.00.00,41.03.05,Международные отношения,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,98102,ArturKadyrov
278,uncass18ggl5g0000kaqv3jn2jqsr9k0,сверхплановое место,Уральский гуманитарный институт,Исторический факультет,4,2014,4.0,63.63,54.57,43.00.00,43.03.02,Туризм,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,242838,tort_imperatora
279,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,56.74,57.51,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,188158,Tanya_Yagovkina
280,uncass18ggl5g0000karfi2q28m23418,госбюджетное место,Фундаментального образования,0,3,2015,4.0,64.0,67.16,02.00.00,02.03.02,Фундаментальная информатика и информационные технологии,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,70.0,0.0,64.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33931,Alexey_Novikov
281,uncass18ggl5g0000kaqvb84kk1t1kq0,сверхплановое место,Уральский гуманитарный институт,Факультет журналистики,1,2017,4.0,0.0,0.0,42.00.00,42.03.02,Журналистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,47.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123733,yuliannavl
282,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,4.0,60.21,58.65,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,200354,ktmrl
283,uncass18ggl5g0000kaou8ig5ph2296s,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа профессионального и академического образования,4,2014,5.5,73.3,73.89,10.00.00,10.05.02,Информационная безопасность телекоммуникационных систем,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112555,anmer
284,uncass18ggl5g0000kaqsu9mefucdcbo,сверхплановое место,Государственного управления и предпринимательства,Инноваций и предпринимательства,1,2017,5.0,0.0,0.0,38.00.00,38.03.06,Торговое дело,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,161468,denis_dendy
285,uncass18ggl5g0000kaio552smv9cm3o,госбюджетное место,Уральский энергетический,0,3,2015,4.0,54.73,55.35,13.00.00,13.03.02,Электроэнергетика и электротехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,286412,mogilny
286,uncass18ggl5g0000kagahsil5qn32mo,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,2.0,82.24,82.24,51.00.00,51.04.03,Социально-культурная деятельность,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271048,nornir
287,uncass18ggl5g0000ka8stah5p9nlpmc,госбюджетное место,Естественных наук и математики,Школа наук,1,2017,2.0,0.0,0.0,21.00.00,21.04.03,Геодезия и дистанционное зондирование,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185288,sashqadry
288,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,114718,tudanizzzya
289,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,61.67,68.34,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,200385,SherKhan
290,uncass18ggl5g0000kaqsn68egg847ac,сверхплановое место,Государственного управления и предпринимательства,Инноваций и предпринимательства,1,2017,6.0,0.0,0.0,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25857,id857864
291,uncass18ggl5g0000kaingjml6g5acs8,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,47.64,47.64,23.00.00,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,277764,ssljazoss
292,uncass18ggl5g0000kaou6gimmeqjg6k,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,4,2014,5.0,0.0,0.0,27.00.00,27.03.04,Управление в технических системах,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280681,AleksandrKononov
293,uncass18ggl5g0000kainfe9qstfrflk,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,51.06,46.32,23.00.00,23.03.02,Наземные транспортно-технологические комплексы,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,280273,NikitaShukoliukov
294,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,1,2017,4.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,279447,science_doge
295,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,72.09,87.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,175769,Monika_18
296,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,76.02,78.53,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,190505,Darya_Afanasyeva
297,uncass18ggl5g0000kaqu2p3jsrkgc64,госбюджетное место,Уральский гуманитарный институт,Философии,2,2016,5.0,0.0,0.0,47.00.00,47.03.01,Философия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,27457,tat-ayana
298,uncass18ggl5g0000kap2rfrt8ik29s0,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,4.0,83.15,83.15,01.00.00,01.03.01,Математика,62,Бакалавр,Очная,ВО,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84146,goncharovnikitamailru
299,uncass18ggl5g0000kaqt3he4ef2p7j4,сверхплановое место,Государственного управления и предпринимательства,Маркетинговых коммуникаций и брендинга,3,2015,5.0,0.0,0.0,42.00.00,42.03.01,Реклама и связи с общественностью,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132679,KatiaIusupova
300,uncass18ggl5g0000kaqv1i43aa11o4k,госбюджетное место,Уральский гуманитарный институт,Исторический факультет,4,2014,4.0,60.22,57.67,46.00.00,46.03.01,История,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,326610,AnastasiaKolomiets
301,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,288299,id352369610
302,uncass18ggl5g0000karfinj1bd1v94s,сверхплановое место,Фундаментального образования,0,4,2014,4.6,0.0,0.0,09.00.00,09.03.02,Информационные системы и технологии,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,244194,vavka
303,uncass18ggl5g0000kag72hujktlh6ik,госбюджетное место,Уральский гуманитарный институт,Международных отношений,2,2016,2.0,87.46,87.46,41.00.00,41.04.03,Востоковедение и африканистика,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322989,reisha
304,uncass18hc2jg0000l8n8ik85ipikshc,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,1,2017,2.0,0.0,0.0,50.00.00,50.04.03,История искусств,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220267,id11920192
