index,brs_id,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,Final Avg,Final Exam Avg,HW Avg,TC Avg,id,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,username,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
1451,studen18ggl5g0000ku9lj7d3fjkfnbs,uncass18ggl5g0000knnf22bnplgvof8,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,3,2015,4.0,83.06,83.06,27.00.00,27.03.03,Системный анализ и управление,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88216,0.0,0.0,0.0,0.0,0.0,0.0,mariyadubova97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,studen18ggl5g0000ku9n75lut52ntro,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,85.45,83.1,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215140,0.0,0.0,0.0,0.0,0.0,0.0,kriper12354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5796,studen18ggl5g0000kvru586mtj8gpqs,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,5.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203336,0.0,0.0,0.0,0.0,0.0,0.0,ezhow1994,1.0,0.844595616,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.838852259,0.0,0.0,0.0
5317,studen18hc2jg0000ld8h8b5su9eh698,uncass18ggl5g0000kaqvmsc6rd9qpb4,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,4.0,82.51,83.53,43.00.00,43.03.01,Сервис,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165905,0.0,0.0,0.0,0.0,0.0,0.0,manga_yellow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,studen18hc2jg0000ls2dp17m2g6ddu4,uncass18hc2jg0000lphtqegesru3evk,сверхплановое место,Уральский гуманитарный институт,Факультет журналистики,1,2017,4.0,0.0,0.0,42.00.00,42.03.05,Медиакоммуникации,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222761,0.0,0.0,0.0,0.0,0.0,0.0,id18259882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458333333,0.0,0.0,0.0,0.0,0.654239766,0.0,0.7194444440000001
2167,studen18ggl5g0000ku9q1jvba76ndac,uncass18ggl5g0000kastgtvio9g2a1c,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,3,2015,5.0,64.9,67.23,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24920,0.0,0.0,0.0,0.0,0.0,0.0,afa2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,studen18hc2jg0000lcu0r7f2n7nqfqo,uncass18ggl5g0000knnf22bnplgvof8,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,2,2016,4.0,58.27,58.27,27.00.00,27.03.03,Системный анализ и управление,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227301,0.0,0.0,0.0,0.0,0.0,0.0,linarik1398,0.0,0.0,0.0,0.0,0.0,0.0,0.82983683,0.0,0.0,0.25,0.5426953929999999,0.0,0.0,0.0,0.0,0.0
3377,studen18hc2jg0000ltj8vbq42hjklc0,uncass18ggl5g0000kaehl52us7nttvk,сверхплановое место,Высшая школа экономики и менеджмента,Менеджмента,1,2017,2.0,0.0,0.0,38.00.00,38.04.02,Менеджмент,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318380,0.0,0.0,0.0,0.0,0.0,0.0,AKrotova1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2485,studen18ggl5g0000ku9j9ra1rvtol7g,uncass18ggl5g0000kaipkt09a1ka2n8,госбюджетное место,Физико-технологический,0,3,2015,4.0,90.2,90.2,27.00.00,27.03.01,Стандартизация и метрология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168838,0.0,0.0,0.0,0.0,0.0,0.0,OlgaBessalaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,studen18hc2jg0000le8i36uto5pruis,uncass18ggl5g0000kaio6g0ms7deiag,сверхплановое место,Уральский энергетический,0,2,2016,3.7,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251682,0.99431995,0.0,0.96659842,0.0,0.0,0.0,gfdsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,studen18ggl5g0000kh0nr4cf93v7lgk,uncass18ggl5g0000kaq58q3ikk2rn18,сверхплановое место,Новых материалов и технологий,Металлургии и металловедения,4,2014,3.6,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,121144,0.0,0.93122807,0.0,0.823415021,0.633501401,0.0,tania-79041649640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,studen18hc2jg0000ldml3agnjpq41k8,uncass18ggl5g0000kagbls8aoqdenac,госбюджетное место,Государственного управления и предпринимательства,Инноваций и предпринимательства,2,2016,2.6,0.0,0.0,38.00.00,38.04.02,Менеджмент,68,Магистр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225463,0.0,0.0,0.0,0.0,0.0,0.0,anna69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4526,studen18hc2jg0000lgkhdbbfa38h9sk,uncass18ggl5g0000kaio6g0ms7deiag,сверхплановое место,Уральский энергетический,0,2,2016,3.6,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129303,0.0,0.0,0.0,0.0,0.0,0.0,dmitrij555_khm_t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075555556,0.0,0.0,0.0,0.0,0.0
4760,studen18ggl5g0000j46iotn5kga68bk,uncass18ggl5g0000jpjf22a73qtv45k,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),5,2013,5.0,0.0,0.0,28.00.00,28.03.01,Нанотехнологии и микросистемная техника,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290701,0.0,0.0,0.0,0.0,0.0,0.0,MariaPopkova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027027,0.0,0.0
4075,studen18ggl5g0000k2bvb3rsibduau4,uncass18ggl5g0000kaq5bmfiidlle3o,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,4.0,48.05,54.21,22.00.00,22.03.01,Материаловедение и технологии материалов,62,Бакалавр,Очная,ВО,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.0,0.0,0.0,168909,0.0,0.85754386,0.0,0.8330566779999999,0.553837535,0.0,ibraimova45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5447,studen18ggl5g0000kg4aafemrd129u8,uncass18ggl5g0000kaq5g0b29ib7qm0,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,4.0,68.38,70.19,27.00.00,27.03.01,Стандартизация и метрология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324169,0.0,0.0,0.0,0.0,0.0,0.0,BES29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,studen18ggl5g0000kvjt2qkh2vu8f3s,uncass18ggl5g0000kaq58q3ikk2rn18,сверхплановое место,Новых материалов и технологий,Металлургии и металловедения,3,2015,3.6,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.0,0.0,0.0,199066,0.0,0.978947368,0.0,0.791113385,0.892885154,0.0,Victor04051983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,studen18hc2jg0000leb9qbunjjem418,uncass18hc2jg0000l8f77cq6s9s3uco,сверхплановое место,Уральский гуманитарный институт,Психологии,2,2016,2.0,74.97,74.97,37.00.00,37.04.01,Психология,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169794,0.0,0.0,0.0,0.0,0.0,0.0,Rina32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,studen18ggl5g0000ku9o1np5b4alkqk,uncass18ggl5g0000kaou38eihkjqeho,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,3,2015,4.0,92.35,92.35,09.00.00,09.03.02,Информационные системы и технологии,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42498,0.0,0.0,0.0,0.0,0.0,0.0,normall777,0.0,0.0,0.095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,studen18ggl5g0000ku9n129fdrvq1l4,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,4.0,52.16,63.86,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190059,0.0,0.0,0.0,0.0,0.0,0.0,timurchez,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.833333333,0.924938518,0.0,0.0,0.0,0.0,0.0
1576,studen18hc2jg0000lfkjv972jgo8tfs,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,222768,0.325520833,0.0,0.483318946,0.0,0.0,0.0,nurushiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,studen18hc2jg0000l900q48cahd0d3g,uncass18ggl5g0000l04klaqmhne701o,госбюджетное место,Естественных наук и математики,Школа наук,3,2015,4.0,0.0,0.0,01.00.00,01.06.01,Математика и механика,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46972,0.0,0.0,0.0,0.0,0.0,0.0,oberon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,studen18ggl5g0000kg897l39nj9lp44,uncass18ggl5g0000kaou8ig5ph2296s,сверхплановое место,Радиоэлектроники и информационных технологий - РТФ,Школа профессионального и академического образования,4,2014,5.5,62.8,63.78,10.00.00,10.05.02,Информационная безопасность телекоммуникационных систем,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178218,0.0,0.0,0.0,0.0,0.0,0.0,dcamag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,studen18hc2jg0000lrq9usghlaghd70,uncass18hc2jg0000lae4rs6d2ls65ig,сверхплановое место,Высшая школа экономики и менеджмента,Высшая школа экономики и менеджмента,1,2017,5.0,0.0,0.0,38.00.00,38.05.01,Экономическая безопасность,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271859,0.0,0.0,0.270960133,0.0,0.0,0.0,belijkalenij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,studen18ggl5g0000l1qsc648pdvaohs,uncass18hc2jg0000lc9bkr0u2pfds30,сверхплановое место,Высшая школа экономики и менеджмента,Центр заочного и дистанционного обучения,3,2015,3.6,0.0,0.0,38.00.00,38.03.05,Бизнес-информатика,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123606,0.0,0.0,0.0,0.0,0.0,0.0,Summerboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,studen18ggl5g0000kgegv12v871mv84,uncass18ggl5g0000kaqcvvh9hguqr14,сверхплановое место,Высшая школа экономики и менеджмента,Бизнес-информатики и математического моделирования,4,2014,4.0,88.49,88.97,38.00.00,38.03.05,Бизнес-информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141390,0.0,0.0,0.0,0.0,0.0,0.0,EkaterinaBogdanova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789,0.0,0.0
1324,studen18hc2jg0000l900ioibenfcrho,uncass18ggl5g0000l23ud1aamc40mdc,госбюджетное место,Высшая школа экономики и менеджмента,Экономики и финансов,3,2015,3.0,0.0,0.0,38.00.00,38.06.01,Экономика,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5596,0.0,0.0,0.0,0.0,0.0,0.0,Leva_umnik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,studen18hc2jg0000ldl9ftumvnv82q0,uncass18hc2jg0000l97hh9f543gbmfo,госбюджетное место,Физико-технологический,0,2,2016,2.0,74.79,74.79,27.00.00,27.04.01,Стандартизация и метрология,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138220,0.0,0.0,0.0,0.0,0.0,0.0,mashutik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,studen18ggl5g0000kh0o0jfg0mr0k14,uncass18ggl5g0000kaqsplbivu3ie48,сверхплановое место,Государственного управления и предпринимательства,Государственного и муниципального управления,4,2014,3.6,0.0,0.0,38.00.00,38.03.04,Государственное и муниципальное управление,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207449,0.0,0.0,0.0,0.0,0.0,0.0,Ekaterina1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0
5438,studen18ggl5g0000kfv7jesvqqo1fg4,uncass18ggl5g0000kaio4dnpb6qks30,госбюджетное место,Уральский энергетический,0,4,2014,4.0,66.58,68.95,13.00.00,13.03.01,Теплоэнергетика и теплотехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288315,0.0,0.0,0.0,0.0,0.0,0.0,nadeevatm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,studen18ggl5g0000l12hh21qarken78,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53162,0.0,0.0,0.0,0.0,0.0,0.0,tengaev,0.444444444,0.785132275,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.818052708,0.0,0.0,0.0
4220,studen18ggl5g0000kgh1g78ar995bbc,uncass18ggl5g0000kaqvb84kk1t1kq0,сверхплановое место,Уральский гуманитарный институт,Факультет журналистики,4,2014,4.0,90.53,88.53,42.00.00,42.03.02,Журналистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,98.0,0.0,90.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.0,0.0,303523,0.0,0.0,0.0,0.0,0.0,0.0,evgenia_harisova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989583333,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1214,studen18hc2jg0000ld4o83a8aet2rb8,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,72.45,72.45,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296564,0.0,0.0,0.0,0.0,0.0,0.0,id112770501,1.0,0.7413454270000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956103896,0.0,0.0,0.0
2925,studen18ggl5g0000kgh1r1en2bgv1hc,uncass18ggl5g0000kaqupap254crehs,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,4,2014,4.0,72.22,74.98,51.00.00,51.03.01,Культурология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,212033,0.0,0.0,0.0,0.0,0.0,0.0,yukinasu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902083333,0.0,0.0,0.0,0.0,0.97972973,0.0,0.929738016
955,studen18ggl5g0000kvru6hdtijkr03g,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,3,2015,5.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49402,0.0,0.0,0.0,0.0,0.0,0.0,b0cha7,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.987339744,0.0
2034,studen18hc2jg0000lrk1c5pckvp01j0,uncass18ggl5g0000kaipiqi8ucevi3c,госбюджетное место,Физико-технологический,0,1,2017,4.0,0.0,0.0,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,52.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211009,0.0,0.0,0.0,0.0,0.0,0.0,Irina_ven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,studen18hc2jg0000ld4o7mdk4kv8gtk,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,67.89,67.89,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200745,0.0,0.0,0.0,0.0,0.0,0.0,sychev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,studen18hc2jg0000lga7gluu74dohvg,uncass18ggl5g0000kaqt3he4ef2p7j4,сверхплановое место,Государственного управления и предпринимательства,Маркетинговых коммуникаций и брендинга,2,2016,5.0,0.0,0.0,42.00.00,42.03.01,Реклама и связи с общественностью,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666667,0.0,323839,0.0,0.0,0.0,0.0,0.0,0.0,Chupychupik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
